"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1364","userCanTransferTest(double) [3] amount=0.01","","Fri May 08 07:49:11 UTC 2026","passed","Fri May 08 07:49:13 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanTransferTest"
"","776","userCanNotTransferFromNotExistsAccountTest()","","Fri May 08 07:49:16 UTC 2026","passed","Fri May 08 07:49:16 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferFromNotExistsAccountTest"
"","11878","userCanNotDepositWithoutEnteringAmountTest()","","Fri May 08 07:46:01 UTC 2026","passed","Fri May 08 07:46:13 UTC 2026","","iteration2.ui.DepositUiTest","iteration2.ui.DepositUiTest","userCanNotDepositWithoutEnteringAmountTest"
"","12452","userCanNotTransferWithoutSelectingSenderAccountTest()","","Fri May 08 07:48:55 UTC 2026","passed","Fri May 08 07:49:08 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithoutSelectingSenderAccountTest"
"","1049","userCanNotTransferToNotExistsAccountTest()","","Fri May 08 07:49:08 UTC 2026","passed","Fri May 08 07:49:09 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferToNotExistsAccountTest"
"","511","userCanGenerateAuthTokenTest()","","Fri May 08 07:50:17 UTC 2026","passed","Fri May 08 07:50:17 UTC 2026","","iteration1.api.LoginUserTest","iteration1.api.LoginUserTest","userCanGenerateAuthTokenTest"
"","11534","userCanNotDepositWithEmptyValuesTest()","","Fri May 08 07:45:36 UTC 2026","passed","Fri May 08 07:45:47 UTC 2026","","iteration2.ui.DepositUiTest","iteration2.ui.DepositUiTest","userCanNotDepositWithEmptyValuesTest"
"","13396","userCanNotTransferWithInvalidAmountTest()","","Fri May 08 07:47:34 UTC 2026","passed","Fri May 08 07:47:48 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithInvalidAmountTest"
"","8","unauthorizedUserCannotGetCustomerProfileTest()","","Fri May 08 07:50:20 UTC 2026","passed","Fri May 08 07:50:20 UTC 2026","","iteration1.api.CustomerProfileTest","iteration1.api.CustomerProfileTest","unauthorizedUserCannotGetCustomerProfileTest"
"","12346","userCanNotDepositWithoutSelectingAccountTest()","","Fri May 08 07:45:23 UTC 2026","passed","Fri May 08 07:45:36 UTC 2026","","iteration2.ui.DepositUiTest","iteration2.ui.DepositUiTest","userCanNotDepositWithoutSelectingAccountTest"
"","1362","userCanTransferTest(double) [1] amount=10000.0","","Fri May 08 07:49:09 UTC 2026","passed","Fri May 08 07:49:10 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanTransferTest"
"","562","userCanNotCreateUserTest()","","Fri May 08 07:50:22 UTC 2026","passed","Fri May 08 07:50:23 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","userCanNotCreateUserTest"
"","1366","userCanLoginWithCorrectDataTest()","","Fri May 08 07:49:40 UTC 2026","passed","Fri May 08 07:49:42 UTC 2026","","iteration1.ui.LoginUserTest","iteration1.ui.LoginUserTest","userCanLoginWithCorrectDataTest"
"","751","userCanNotDepositTest(Double, String) [1] amount=0.0, errorMessage=Deposit amount must be at least 0.01","","Fri May 08 07:49:26 UTC 2026","passed","Fri May 08 07:49:27 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanNotDepositTest"
"","650","userCannotChangeNameToInvalidValueTest(String) [3] name=Alsu1 test2","","Fri May 08 07:49:36 UTC 2026","passed","Fri May 08 07:49:37 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","91","unauthorizedAdminCanNotCreateNewUserTest()","","Fri May 08 07:50:22 UTC 2026","passed","Fri May 08 07:50:22 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","unauthorizedAdminCanNotCreateNewUserTest"
"","0","testTransferWithFraudCheckWithServerError()","","Fri May 08 07:49:08 UTC 2026","skipped","Fri May 08 07:49:08 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckWithServerError"
"","13534","userCanNotChangeNameToEmptyValueTest()","","Fri May 08 07:46:27 UTC 2026","passed","Fri May 08 07:46:40 UTC 2026","","iteration2.ui.ChangeUserNameUiTest","iteration2.ui.ChangeUserNameUiTest","userCanNotChangeNameToEmptyValueTest"
"","11230","adminCannotCreateUserWithInvalidDataTest()","","Fri May 08 07:50:06 UTC 2026","broken","Fri May 08 07:50:17 UTC 2026","","iteration1.ui.CreateUserTest","iteration1.ui.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","1515","userCanTransferValueEqualToBalanceToAnotherUserAccountTest()","","Fri May 08 07:49:14 UTC 2026","passed","Fri May 08 07:49:16 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanTransferValueEqualToBalanceToAnotherUserAccountTest"
"","13626","userCanTransferWithoutNameIfNameWasNotChangedTest()","","Fri May 08 07:48:42 UTC 2026","passed","Fri May 08 07:48:55 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanTransferWithoutNameIfNameWasNotChangedTest"
"","651","userCannotChangeNameToInvalidValueTest(String) [5] name=Alsutest","","Fri May 08 07:49:38 UTC 2026","passed","Fri May 08 07:49:38 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","240","adminCanCreateNewAdminTest()","","Fri May 08 07:50:23 UTC 2026","passed","Fri May 08 07:50:23 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanCreateNewAdminTest"
"","13218","userCanNotTransferWithoutConfirmingTest()","","Fri May 08 07:47:21 UTC 2026","passed","Fri May 08 07:47:34 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithoutConfirmingTest"
"","589","userCannotChangeNameToNullTest()","","Fri May 08 07:49:34 UTC 2026","failed","Fri May 08 07:49:34 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToNullTest"
"","0","testTransferWithFraudCheckWithRiskScoreZero()","","Fri May 08 07:49:08 UTC 2026","skipped","Fri May 08 07:49:08 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckWithRiskScoreZero"
"","574","userCanChangeNameTest(String) [1] name=Alsu Sharaf","","Fri May 08 07:49:32 UTC 2026","passed","Fri May 08 07:49:33 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCanChangeNameTest"
"","10","unauthorizedUserCannotChangeNameTest()","","Fri May 08 07:49:40 UTC 2026","passed","Fri May 08 07:49:40 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","unauthorizedUserCannotChangeNameTest"
"","566","userCanCreateAccountTest()","","Fri May 08 07:50:21 UTC 2026","passed","Fri May 08 07:50:22 UTC 2026","","iteration1.api.CreateAccountTest","iteration1.api.CreateAccountTest","userCanCreateAccountTest"
"","86","adminCannotGetCustomerProfileTest()","","Fri May 08 07:50:21 UTC 2026","passed","Fri May 08 07:50:21 UTC 2026","","iteration1.api.CustomerProfileTest","iteration1.api.CustomerProfileTest","adminCannotGetCustomerProfileTest"
"","13785","userCanNotTransferWithUsernameAfterNameChangingTest()","","Fri May 08 07:48:14 UTC 2026","passed","Fri May 08 07:48:28 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithUsernameAfterNameChangingTest"
"","0","testTransferWithFraudCheckRequiredManualReview()","","Fri May 08 07:49:08 UTC 2026","skipped","Fri May 08 07:49:08 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckRequiredManualReview"
"","0","testTransferWithFraudCheckVerificationRequired()","","Fri May 08 07:49:08 UTC 2026","skipped","Fri May 08 07:49:08 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckVerificationRequired"
"","11214","adminCanCreateUserTest()","","Fri May 08 07:49:54 UTC 2026","broken","Fri May 08 07:50:06 UTC 2026","","iteration1.ui.CreateUserTest","iteration1.ui.CreateUserTest","adminCanCreateUserTest"
"","180","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [4] username=abc%, password=Password33$, role=USER, errorKey=username, errorValues=[Username must contain only letters, digits, dashes, underscores, and dots]","","Fri May 08 07:50:24 UTC 2026","passed","Fri May 08 07:50:24 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","655","userCanChangeNameSeveralTimesTest()","","Fri May 08 07:49:31 UTC 2026","passed","Fri May 08 07:49:32 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCanChangeNameSeveralTimesTest"
"","1388","userCanTransferTest(double) [2] amount=9999.99","","Fri May 08 07:49:10 UTC 2026","passed","Fri May 08 07:49:11 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanTransferTest"
"","735","userCanDepositTest(Double) [3] amount=0.01","","Fri May 08 07:49:31 UTC 2026","passed","Fri May 08 07:49:31 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanDepositTest"
"","652","userCannotChangeNameToInvalidValueTest(String) [7] name=Alsu_test","","Fri May 08 07:49:39 UTC 2026","passed","Fri May 08 07:49:40 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","572","userCanNotDepositToNotExistsAccountTest()","","Fri May 08 07:49:26 UTC 2026","passed","Fri May 08 07:49:26 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanNotDepositToNotExistsAccountTest"
"","786","userCanNotTransferToTheSameAccountTest()","","Fri May 08 07:49:19 UTC 2026","failed","Fri May 08 07:49:20 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferToTheSameAccountTest"
"","84","adminCanNotCreateAccountTest()","","Fri May 08 07:50:21 UTC 2026","passed","Fri May 08 07:50:21 UTC 2026","","iteration1.api.CreateAccountTest","iteration1.api.CreateAccountTest","adminCanNotCreateAccountTest"
"","941","userCanDepositTest(Double) [1] amount=5000.0","","Fri May 08 07:49:29 UTC 2026","passed","Fri May 08 07:49:30 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanDepositTest"
"","686","userCannotChangeNameToInvalidValueTest(String) [2] name=   ","","Fri May 08 07:49:36 UTC 2026","passed","Fri May 08 07:49:36 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","501","userCanChangeNameTest(String) [3] name=Алсу Шараф","","Fri May 08 07:49:33 UTC 2026","failed","Fri May 08 07:49:34 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCanChangeNameTest"
"","480","adminCanDeleteUserTest()","","Fri May 08 07:50:19 UTC 2026","passed","Fri May 08 07:50:19 UTC 2026","","iteration1.api.DeleteUserTest","iteration1.api.DeleteUserTest","adminCanDeleteUserTest"
"","1454","userCanNotTransferInvalidAmountTest(double, String) [3] amount=-0.01, errorMessage=Transfer amount must be at least 0.01","","Fri May 08 07:49:23 UTC 2026","passed","Fri May 08 07:49:24 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferInvalidAmountTest"
"","581","unauthorizedUserCannotDepositTest()","","Fri May 08 07:49:28 UTC 2026","passed","Fri May 08 07:49:29 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","unauthorizedUserCannotDepositTest"
"","14130","userCanNotChangeNameToInvalidValueTest()","","Fri May 08 07:46:40 UTC 2026","passed","Fri May 08 07:46:54 UTC 2026","","iteration2.ui.ChangeUserNameUiTest","iteration2.ui.ChangeUserNameUiTest","userCanNotChangeNameToInvalidValueTest"
"","1602","userCanNotTransferFromAnotherUserAccountTest()","","Fri May 08 07:49:18 UTC 2026","passed","Fri May 08 07:49:19 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferFromAnotherUserAccountTest"
"","753","userCanNotDepositTest(Double, String) [2] amount=-0.01, errorMessage=Deposit amount must be at least 0.01","","Fri May 08 07:49:27 UTC 2026","passed","Fri May 08 07:49:28 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanNotDepositTest"
"","13290","userCanNotTransferWithoutNameIfNameWasChangedTest()","","Fri May 08 07:47:48 UTC 2026","passed","Fri May 08 07:48:01 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithoutNameIfNameWasChangedTest"
"","488","unauthorizedUserCanNotCreateAccountTest()","","Fri May 08 07:50:21 UTC 2026","passed","Fri May 08 07:50:21 UTC 2026","","iteration1.api.CreateAccountTest","iteration1.api.CreateAccountTest","unauthorizedUserCanNotCreateAccountTest"
"","14221","userCanTransferWithUsernameTest()","","Fri May 08 07:46:54 UTC 2026","passed","Fri May 08 07:47:09 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanTransferWithUsernameTest"
"","585","userCanChangeNameTest(String) [2] name=A S","","Fri May 08 07:49:33 UTC 2026","passed","Fri May 08 07:49:33 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCanChangeNameTest"
"","498","userCanNotGenerateAuthTokenWithWrongCredentialsTest()","","Fri May 08 07:50:18 UTC 2026","passed","Fri May 08 07:50:18 UTC 2026","","iteration1.api.LoginUserTest","iteration1.api.LoginUserTest","userCanNotGenerateAuthTokenWithWrongCredentialsTest"
