"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","testTransferWithFraudCheckWithServerError()","","Fri May 08 08:11:12 UTC 2026","skipped","Fri May 08 08:11:12 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckWithServerError"
"","1","testTransferWithFraudCheckRequiredManualReview()","","Fri May 08 08:11:12 UTC 2026","skipped","Fri May 08 08:11:12 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckRequiredManualReview"
"","1395","userCanTransferTest(double) [1] amount=10000.0","","Fri May 08 08:11:13 UTC 2026","passed","Fri May 08 08:11:15 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanTransferTest"
"","490","adminCanCreateUserWithCorrectData()","","Fri May 08 08:12:28 UTC 2026","passed","Fri May 08 08:12:28 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanCreateUserWithCorrectData"
"","582","userCanNotDepositToNotExistsAccountTest()","","Fri May 08 08:11:30 UTC 2026","passed","Fri May 08 08:11:31 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanNotDepositToNotExistsAccountTest"
"","669","userCannotChangeNameToInvalidValueTest(String) [4] name=Alsu!@#$%%^&*() test_+/,<>?}{[]';/.!","","Fri May 08 08:11:42 UTC 2026","passed","Fri May 08 08:11:43 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","12370","userCanNotDepositWithoutSelectingAccountTest()","","Fri May 08 08:07:26 UTC 2026","passed","Fri May 08 08:07:39 UTC 2026","","iteration2.ui.DepositUiTest","iteration2.ui.DepositUiTest","userCanNotDepositWithoutSelectingAccountTest"
"","13862","userCanNotTransferWithUsernameAfterNameChangingTest()","","Fri May 08 08:10:18 UTC 2026","passed","Fri May 08 08:10:32 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithUsernameAfterNameChangingTest"
"","14847","userCanTransferWithUsernameTest()","","Fri May 08 08:08:58 UTC 2026","passed","Fri May 08 08:09:13 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanTransferWithUsernameTest"
"","574","userCanCreateAccountTest()","","Fri May 08 08:12:26 UTC 2026","passed","Fri May 08 08:12:27 UTC 2026","","iteration1.api.CreateAccountTest","iteration1.api.CreateAccountTest","userCanCreateAccountTest"
"","13585","userCanNotChangeNameToEmptyValueTest()","","Fri May 08 08:08:30 UTC 2026","passed","Fri May 08 08:08:44 UTC 2026","","iteration2.ui.ChangeUserNameUiTest","iteration2.ui.ChangeUserNameUiTest","userCanNotChangeNameToEmptyValueTest"
"","12545","userCanNotTransferWithoutSelectingSenderAccountTest()","","Fri May 08 08:11:00 UTC 2026","passed","Fri May 08 08:11:12 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithoutSelectingSenderAccountTest"
"","771","userCanDepositTest(Double) [2] amount=4999.99","","Fri May 08 08:11:35 UTC 2026","passed","Fri May 08 08:11:35 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanDepositTest"
"","1388","userCanTransferTest(double) [2] amount=9999.99","","Fri May 08 08:11:15 UTC 2026","passed","Fri May 08 08:11:16 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanTransferTest"
"","10","unauthorizedUserCannotGetCustomerProfileTest()","","Fri May 08 08:12:25 UTC 2026","passed","Fri May 08 08:12:25 UTC 2026","","iteration1.api.CustomerProfileTest","iteration1.api.CustomerProfileTest","unauthorizedUserCannotGetCustomerProfileTest"
"","741","userCanNotDepositTest(Double, String) [2] amount=-0.01, errorMessage=Deposit amount must be at least 0.01","","Fri May 08 08:11:32 UTC 2026","passed","Fri May 08 08:11:32 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanNotDepositTest"
"","672","userCannotChangeNameToInvalidValueTest(String) [6] name=Alsu  test","","Fri May 08 08:11:43 UTC 2026","passed","Fri May 08 08:11:44 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","666","userCannotChangeNameToInvalidValueTest(String) [3] name=Alsu1 test2","","Fri May 08 08:11:41 UTC 2026","passed","Fri May 08 08:11:42 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","1453","userCanNotTransferInvalidAmountTest(double, String) [3] amount=-0.01, errorMessage=Transfer amount must be at least 0.01","","Fri May 08 08:11:28 UTC 2026","passed","Fri May 08 08:11:29 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferInvalidAmountTest"
"","1406","userCanLoginWithCorrectDataTest()","","Fri May 08 08:11:45 UTC 2026","passed","Fri May 08 08:11:46 UTC 2026","","iteration1.ui.LoginUserTest","iteration1.ui.LoginUserTest","userCanLoginWithCorrectDataTest"
"","12814","userCanNotTransferWithoutEnteringAmountTest()","","Fri May 08 08:10:05 UTC 2026","passed","Fri May 08 08:10:18 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithoutEnteringAmountTest"
"","1653","userCanNotTransferFromAnotherUserAccountTest()","","Fri May 08 08:11:22 UTC 2026","passed","Fri May 08 08:11:24 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferFromAnotherUserAccountTest"
"","589","unauthorizedUserCannotDepositTest()","","Fri May 08 08:11:33 UTC 2026","passed","Fri May 08 08:11:34 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","unauthorizedUserCannotDepositTest"
"","627","userCannotChangeNameToNullTest()","","Fri May 08 08:11:38 UTC 2026","failed","Fri May 08 08:11:39 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToNullTest"
"","782","userCanNotTransferFromNotExistsAccountTest()","","Fri May 08 08:11:20 UTC 2026","passed","Fri May 08 08:11:21 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferFromNotExistsAccountTest"
"","669","userCanChangeNameSeveralTimesTest()","","Fri May 08 08:11:36 UTC 2026","passed","Fri May 08 08:11:37 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCanChangeNameSeveralTimesTest"
"","659","userCanChangeNameToTheSameNameTest()","","Fri May 08 08:11:39 UTC 2026","passed","Fri May 08 08:11:40 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCanChangeNameToTheSameNameTest"
"","1075","userCanNotTransferToNotExistsAccountTest()","","Fri May 08 08:11:12 UTC 2026","passed","Fri May 08 08:11:13 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferToNotExistsAccountTest"
"","780","userCanNotTransferToTheSameAccountTest()","","Fri May 08 08:11:24 UTC 2026","failed","Fri May 08 08:11:25 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferToTheSameAccountTest"
"","746","userCanNotDepositTest(Double, String) [1] amount=0.0, errorMessage=Deposit amount must be at least 0.01","","Fri May 08 08:11:31 UTC 2026","passed","Fri May 08 08:11:32 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanNotDepositTest"
"","1028","userCannotDeleteUserTest()","","Fri May 08 08:12:23 UTC 2026","passed","Fri May 08 08:12:24 UTC 2026","","iteration1.api.DeleteUserTest","iteration1.api.DeleteUserTest","userCannotDeleteUserTest"
"","510","userCanGenerateAuthTokenTest()","","Fri May 08 08:12:22 UTC 2026","passed","Fri May 08 08:12:22 UTC 2026","","iteration1.api.LoginUserTest","iteration1.api.LoginUserTest","userCanGenerateAuthTokenTest"
"","11","unauthorizedUserCannotChangeNameTest()","","Fri May 08 08:11:45 UTC 2026","passed","Fri May 08 08:11:45 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","unauthorizedUserCannotChangeNameTest"
"","13411","userCanNotTransferWithoutNameIfNameWasChangedTest()","","Fri May 08 08:09:52 UTC 2026","passed","Fri May 08 08:10:05 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithoutNameIfNameWasChangedTest"
"","506","unauthorizedUserCanNotCreateAccountTest()","","Fri May 08 08:12:26 UTC 2026","passed","Fri May 08 08:12:26 UTC 2026","","iteration1.api.CreateAccountTest","iteration1.api.CreateAccountTest","unauthorizedUserCanNotCreateAccountTest"
"","86","adminCannotChangeNameTest()","","Fri May 08 08:11:39 UTC 2026","passed","Fri May 08 08:11:39 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","adminCannotChangeNameTest"
"","240","adminCanCreateNewAdminTest()","","Fri May 08 08:12:27 UTC 2026","passed","Fri May 08 08:12:28 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanCreateNewAdminTest"
"","14106","userCanChangeNameTest()","","Fri May 08 08:08:16 UTC 2026","passed","Fri May 08 08:08:30 UTC 2026","","iteration2.ui.ChangeUserNameUiTest","iteration2.ui.ChangeUserNameUiTest","userCanChangeNameTest"
"","12827","userCanNotTransferWithoutConfirmingTest()","","Fri May 08 08:09:25 UTC 2026","passed","Fri May 08 08:09:38 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithoutConfirmingTest"
"","14134","userCanTransferWithNameAfterNameChangingTest()","","Fri May 08 08:10:32 UTC 2026","passed","Fri May 08 08:10:46 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanTransferWithNameAfterNameChangingTest"
"","14258","userCanNotChangeNameToInvalidValueTest()","","Fri May 08 08:08:44 UTC 2026","passed","Fri May 08 08:08:58 UTC 2026","","iteration2.ui.ChangeUserNameUiTest","iteration2.ui.ChangeUserNameUiTest","userCanNotChangeNameToInvalidValueTest"
"","920","adminCanLoginWithCorrectDataTest()","","Fri May 08 08:11:46 UTC 2026","passed","Fri May 08 08:11:47 UTC 2026","","iteration1.ui.LoginUserTest","iteration1.ui.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","577","userCanChangeNameTest(String) [2] name=A S","","Fri May 08 08:11:37 UTC 2026","passed","Fri May 08 08:11:38 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCanChangeNameTest"
"","12681","userCanNotTransferWithoutEnteringRecipientAccountTest()","","Fri May 08 08:09:13 UTC 2026","passed","Fri May 08 08:09:25 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithoutEnteringRecipientAccountTest"
"","1166","userCanNotDepositToAnotherUserAccountTest()","","Fri May 08 08:11:29 UTC 2026","passed","Fri May 08 08:11:30 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanNotDepositToAnotherUserAccountTest"
"","0","testTransferWithFraudCheckWithRiskScoreZero()","","Fri May 08 08:11:12 UTC 2026","skipped","Fri May 08 08:11:12 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckWithRiskScoreZero"
"","759","userCanNotDepositTest(Double, String) [3] amount=5000.01, errorMessage=Deposit amount cannot exceed 5000","","Fri May 08 08:11:32 UTC 2026","passed","Fri May 08 08:11:33 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanNotDepositTest"
"","1443","userCanNotTransferInvalidAmountTest(double, String) [1] amount=10000.01, errorMessage=Transfer amount cannot exceed 10000","","Fri May 08 08:11:25 UTC 2026","passed","Fri May 08 08:11:26 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferInvalidAmountTest"
"","665","userCannotChangeNameToInvalidValueTest(String) [1] name=","","Fri May 08 08:11:40 UTC 2026","passed","Fri May 08 08:11:41 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","11416","adminCanCreateUserTest()","","Fri May 08 08:11:59 UTC 2026","broken","Fri May 08 08:12:10 UTC 2026","","iteration1.ui.CreateUserTest","iteration1.ui.CreateUserTest","adminCanCreateUserTest"
"","17337","userCanNotDepositInvalidValueTest()","","Fri May 08 08:07:09 UTC 2026","passed","Fri May 08 08:07:26 UTC 2026","","iteration2.ui.DepositUiTest","iteration2.ui.DepositUiTest","userCanNotDepositInvalidValueTest"
"","84","adminCanNotCreateAccountTest()","","Fri May 08 08:12:26 UTC 2026","passed","Fri May 08 08:12:26 UTC 2026","","iteration1.api.CreateAccountTest","iteration1.api.CreateAccountTest","adminCanNotCreateAccountTest"
"","11290","adminCannotCreateUserWithInvalidDataTest()","","Fri May 08 08:12:10 UTC 2026","broken","Fri May 08 08:12:22 UTC 2026","","iteration1.ui.CreateUserTest","iteration1.ui.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","13684","userCanTransferWithoutNameIfNameWasNotChangedTest()","","Fri May 08 08:10:46 UTC 2026","passed","Fri May 08 08:11:00 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanTransferWithoutNameIfNameWasNotChangedTest"
"","0","testTransferRiskFraudCheckWithSuccessStatus()","","Fri May 08 08:11:12 UTC 2026","skipped","Fri May 08 08:11:12 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferRiskFraudCheckWithSuccessStatus"
"","11608","userCanNotDepositWithEmptyValuesTest()","","Fri May 08 08:07:39 UTC 2026","passed","Fri May 08 08:07:50 UTC 2026","","iteration2.ui.DepositUiTest","iteration2.ui.DepositUiTest","userCanNotDepositWithEmptyValuesTest"
"","12079","userCanCreateAccountTest()","","Fri May 08 08:11:47 UTC 2026","passed","Fri May 08 08:11:59 UTC 2026","","iteration1.ui.CreateAccountTest","iteration1.ui.CreateAccountTest","userCanCreateAccountTest"
"","509","userCanNotGenerateAuthTokenWithWrongCredentialsTest()","","Fri May 08 08:12:22 UTC 2026","passed","Fri May 08 08:12:23 UTC 2026","","iteration1.api.LoginUserTest","iteration1.api.LoginUserTest","userCanNotGenerateAuthTokenWithWrongCredentialsTest"
"","85","adminCanGenerateAuthTokenTest()","","Fri May 08 08:12:22 UTC 2026","passed","Fri May 08 08:12:22 UTC 2026","","iteration1.api.LoginUserTest","iteration1.api.LoginUserTest","adminCanGenerateAuthTokenTest"
"","584","userCanChangeNameTest(String) [1] name=Alsu Sharaf","","Fri May 08 08:11:37 UTC 2026","passed","Fri May 08 08:11:37 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCanChangeNameTest"
"","1287","unauthorizedUserCannotTransferTest()","","Fri May 08 08:11:17 UTC 2026","passed","Fri May 08 08:11:19 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","unauthorizedUserCannotTransferTest"
"","1534","userCanTransferValueEqualToBalanceToAnotherUserAccountTest()","","Fri May 08 08:11:19 UTC 2026","passed","Fri May 08 08:11:20 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanTransferValueEqualToBalanceToAnotherUserAccountTest"
"","573","userCanNotCreateUserTest()","","Fri May 08 08:12:27 UTC 2026","passed","Fri May 08 08:12:27 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","userCanNotCreateUserTest"
"","189","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [2] username=ab, password=Password33$, role=USER, errorKey=username, errorValues=[Username must be between 3 and 15 characters]","","Fri May 08 08:12:29 UTC 2026","passed","Fri May 08 08:12:29 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","500","adminCanDeleteUserTest()","","Fri May 08 08:12:24 UTC 2026","passed","Fri May 08 08:12:24 UTC 2026","","iteration1.api.DeleteUserTest","iteration1.api.DeleteUserTest","adminCanDeleteUserTest"
"","87","adminCannotGetCustomerProfileTest()","","Fri May 08 08:12:26 UTC 2026","passed","Fri May 08 08:12:26 UTC 2026","","iteration1.api.CustomerProfileTest","iteration1.api.CustomerProfileTest","adminCannotGetCustomerProfileTest"
"","498","userCanChangeNameTest(String) [3] name=Алсу Шараф","","Fri May 08 08:11:38 UTC 2026","failed","Fri May 08 08:11:38 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCanChangeNameTest"
"","1316","userCanNotTransferValueGreaterThanBalanceTest()","","Fri May 08 08:11:21 UTC 2026","passed","Fri May 08 08:11:22 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferValueGreaterThanBalanceTest"
"","183","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [4] username=abc%, password=Password33$, role=USER, errorKey=username, errorValues=[Username must contain only letters, digits, dashes, underscores, and dots]","","Fri May 08 08:12:29 UTC 2026","passed","Fri May 08 08:12:29 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","1438","userCanNotTransferInvalidAmountTest(double, String) [2] amount=0.0, errorMessage=Transfer amount must be at least 0.01","","Fri May 08 08:11:26 UTC 2026","passed","Fri May 08 08:11:28 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferInvalidAmountTest"
"","13726","userCanDepositTest()","","Fri May 08 08:07:50 UTC 2026","passed","Fri May 08 08:08:04 UTC 2026","","iteration2.ui.DepositUiTest","iteration2.ui.DepositUiTest","userCanDepositTest"
"","504","unauthorizedAdminCanNotDeleteUserTest()","","Fri May 08 08:12:24 UTC 2026","passed","Fri May 08 08:12:25 UTC 2026","","iteration1.api.DeleteUserTest","iteration1.api.DeleteUserTest","unauthorizedAdminCanNotDeleteUserTest"
"","663","userCannotChangeNameToInvalidValueTest(String) [5] name=Alsutest","","Fri May 08 08:11:43 UTC 2026","passed","Fri May 08 08:11:43 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","95","unauthorizedAdminCanNotCreateNewUserTest()","","Fri May 08 08:12:27 UTC 2026","passed","Fri May 08 08:12:27 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","unauthorizedAdminCanNotCreateNewUserTest"
"","0","testTransferWithFraudCheckVerificationsAndReviewRequired()","","Fri May 08 08:11:12 UTC 2026","skipped","Fri May 08 08:11:12 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckVerificationsAndReviewRequired"
"","930","userCanDepositTest(Double) [1] amount=5000.0","","Fri May 08 08:11:34 UTC 2026","passed","Fri May 08 08:11:35 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanDepositTest"
"","1410","userCanTransferTest(double) [3] amount=0.01","","Fri May 08 08:11:16 UTC 2026","passed","Fri May 08 08:11:17 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanTransferTest"
"","668","userCannotChangeNameToInvalidValueTest(String) [2] name=   ","","Fri May 08 08:11:41 UTC 2026","passed","Fri May 08 08:11:41 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
