"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","589","userCanChangeNameTest(String) [1] name=Alsu Sharaf","","Thu May 07 15:16:20 UTC 2026","passed","Thu May 07 15:16:20 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCanChangeNameTest"
"","223","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [2] username=ab, password=Password33$, role=USER, errorKey=username, errorValues=[Username must be between 3 and 15 characters]","","Thu May 07 15:17:06 UTC 2026","passed","Thu May 07 15:17:06 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","1623","userCanNotTransferFromAnotherUserAccountTest()","","Thu May 07 15:16:06 UTC 2026","passed","Thu May 07 15:16:07 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferFromAnotherUserAccountTest"
"","660","userCannotChangeNameToInvalidValueTest(String) [6] name=Alsu  test","","Thu May 07 15:16:26 UTC 2026","passed","Thu May 07 15:16:27 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","657","userCannotChangeNameToInvalidValueTest(String) [3] name=Alsu1 test2","","Thu May 07 15:16:24 UTC 2026","passed","Thu May 07 15:16:25 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","678","userCannotChangeNameToInvalidValueTest(String) [5] name=Alsutest","","Thu May 07 15:16:25 UTC 2026","passed","Thu May 07 15:16:26 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","11198","adminCannotCreateUserWithInvalidDataTest()","","Thu May 07 15:16:53 UTC 2026","broken","Thu May 07 15:17:04 UTC 2026","","iteration1.ui.CreateUserTest","iteration1.ui.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","14097","userCanTransferWithoutNameIfNameWasNotChangedTest()","","Thu May 07 15:15:30 UTC 2026","passed","Thu May 07 15:15:44 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanTransferWithoutNameIfNameWasNotChangedTest"
"","583","userCanChangeNameTest(String) [2] name=A S","","Thu May 07 15:16:20 UTC 2026","passed","Thu May 07 15:16:21 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCanChangeNameTest"
"","13339","userCanNotTransferWithoutNameIfNameWasChangedTest()","","Thu May 07 15:14:36 UTC 2026","passed","Thu May 07 15:14:49 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithoutNameIfNameWasChangedTest"
"","14367","userCanTransferWithUsernameTest()","","Thu May 07 15:13:42 UTC 2026","passed","Thu May 07 15:13:56 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanTransferWithUsernameTest"
"","682","userCanChangeNameSeveralTimesTest()","","Thu May 07 15:16:19 UTC 2026","passed","Thu May 07 15:16:20 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCanChangeNameSeveralTimesTest"
"","662","userCannotChangeNameToInvalidValueTest(String) [1] name=","","Thu May 07 15:16:23 UTC 2026","passed","Thu May 07 15:16:23 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","1440","userCanNotTransferInvalidAmountTest(double, String) [2] amount=0.0, errorMessage=Transfer amount must be at least 0.01","","Thu May 07 15:16:09 UTC 2026","passed","Thu May 07 15:16:11 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferInvalidAmountTest"
"","668","userCanChangeNameToTheSameNameTest()","","Thu May 07 15:16:22 UTC 2026","passed","Thu May 07 15:16:23 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCanChangeNameToTheSameNameTest"
"","0","testTransferRiskFraudCheckWithSuccessStatus()","","Thu May 07 15:15:57 UTC 2026","skipped","Thu May 07 15:15:57 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferRiskFraudCheckWithSuccessStatus"
"","1387","userCanLoginWithCorrectDataTest()","","Thu May 07 15:16:27 UTC 2026","passed","Thu May 07 15:16:29 UTC 2026","","iteration1.ui.LoginUserTest","iteration1.ui.LoginUserTest","userCanLoginWithCorrectDataTest"
"","780","userCanNotTransferToTheSameAccountTest()","","Thu May 07 15:16:07 UTC 2026","failed","Thu May 07 15:16:08 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferToTheSameAccountTest"
"","0","testTransferWithFraudCheckVerificationRequired()","","Thu May 07 15:15:57 UTC 2026","skipped","Thu May 07 15:15:57 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckVerificationRequired"
"","0","testTransferWithFraudCheckVerificationsAndReviewRequired()","","Thu May 07 15:15:57 UTC 2026","skipped","Thu May 07 15:15:57 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckVerificationsAndReviewRequired"
"","13660","userCanNotChangeNameToEmptyValueTest()","","Thu May 07 15:13:14 UTC 2026","passed","Thu May 07 15:13:27 UTC 2026","","iteration2.ui.ChangeUserNameUiTest","iteration2.ui.ChangeUserNameUiTest","userCanNotChangeNameToEmptyValueTest"
"","13780","userCanDepositTest()","","Thu May 07 15:12:34 UTC 2026","passed","Thu May 07 15:12:48 UTC 2026","","iteration2.ui.DepositUiTest","iteration2.ui.DepositUiTest","userCanDepositTest"
"","748","userCanNotDepositTest(Double, String) [2] amount=-0.01, errorMessage=Deposit amount must be at least 0.01","","Thu May 07 15:16:15 UTC 2026","passed","Thu May 07 15:16:16 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanNotDepositTest"
"","1175","userCanNotDepositToAnotherUserAccountTest()","","Thu May 07 15:16:12 UTC 2026","passed","Thu May 07 15:16:14 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanNotDepositToAnotherUserAccountTest"
"","13174","userCanNotTransferWithoutEnteringRecipientAccountTest()","","Thu May 07 15:13:56 UTC 2026","passed","Thu May 07 15:14:09 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithoutEnteringRecipientAccountTest"
"","503","userCanGenerateAuthTokenTest()","","Thu May 07 15:17:04 UTC 2026","passed","Thu May 07 15:17:05 UTC 2026","","iteration1.api.LoginUserTest","iteration1.api.LoginUserTest","userCanGenerateAuthTokenTest"
"","883","adminCanLoginWithCorrectDataTest()","","Thu May 07 15:16:29 UTC 2026","passed","Thu May 07 15:16:30 UTC 2026","","iteration1.ui.LoginUserTest","iteration1.ui.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","0","testTransferWithFraudCheckWithServerError()","","Thu May 07 15:15:57 UTC 2026","skipped","Thu May 07 15:15:57 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckWithServerError"
"","11214","adminCanCreateUserTest()","","Thu May 07 15:16:42 UTC 2026","broken","Thu May 07 15:16:53 UTC 2026","","iteration1.ui.CreateUserTest","iteration1.ui.CreateUserTest","adminCanCreateUserTest"
"","12493","userCanNotTransferWithoutSelectingSenderAccountTest()","","Thu May 07 15:15:44 UTC 2026","passed","Thu May 07 15:15:57 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithoutSelectingSenderAccountTest"
"","667","userCannotChangeNameToInvalidValueTest(String) [2] name=   ","","Thu May 07 15:16:23 UTC 2026","passed","Thu May 07 15:16:24 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","1381","userCanTransferTest(double) [2] amount=9999.99","","Thu May 07 15:15:59 UTC 2026","passed","Thu May 07 15:16:01 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanTransferTest"
"","12038","userCanCreateAccountTest()","","Thu May 07 15:16:30 UTC 2026","passed","Thu May 07 15:16:42 UTC 2026","","iteration1.ui.CreateAccountTest","iteration1.ui.CreateAccountTest","userCanCreateAccountTest"
"","184","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [4] username=abc%, password=Password33$, role=USER, errorKey=username, errorValues=[Username must contain only letters, digits, dashes, underscores, and dots]","","Thu May 07 15:17:07 UTC 2026","passed","Thu May 07 15:17:07 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","578","userCanCreateAccountTest()","","Thu May 07 15:17:05 UTC 2026","passed","Thu May 07 15:17:05 UTC 2026","","iteration1.api.CreateAccountTest","iteration1.api.CreateAccountTest","userCanCreateAccountTest"
"","13852","userCanNotTransferWithUsernameAfterNameChangingTest()","","Thu May 07 15:15:02 UTC 2026","passed","Thu May 07 15:15:16 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithUsernameAfterNameChangingTest"
"","751","userCanNotDepositTest(Double, String) [1] amount=0.0, errorMessage=Deposit amount must be at least 0.01","","Thu May 07 15:16:14 UTC 2026","passed","Thu May 07 15:16:15 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanNotDepositTest"
"","1275","userCanNotTransferValueGreaterThanBalanceTest()","","Thu May 07 15:16:04 UTC 2026","passed","Thu May 07 15:16:06 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferValueGreaterThanBalanceTest"
"","14258","userCanNotChangeNameToInvalidValueTest()","","Thu May 07 15:13:27 UTC 2026","passed","Thu May 07 15:13:42 UTC 2026","","iteration2.ui.ChangeUserNameUiTest","iteration2.ui.ChangeUserNameUiTest","userCanNotChangeNameToInvalidValueTest"
"","11934","userCanNotDepositWithoutEnteringAmountTest()","","Thu May 07 15:12:48 UTC 2026","passed","Thu May 07 15:13:00 UTC 2026","","iteration2.ui.DepositUiTest","iteration2.ui.DepositUiTest","userCanNotDepositWithoutEnteringAmountTest"
"","0","testTransferWithFraudCheckWithBadRequest()","","Thu May 07 15:15:57 UTC 2026","skipped","Thu May 07 15:15:57 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckWithBadRequest"
"","587","userCanNotDepositToNotExistsAccountTest()","","Thu May 07 15:16:14 UTC 2026","passed","Thu May 07 15:16:14 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanNotDepositToNotExistsAccountTest"
"","0","testTransferWithFraudCheckRequiredManualReview()","","Thu May 07 15:15:57 UTC 2026","skipped","Thu May 07 15:15:57 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckRequiredManualReview"
"","508","adminCanCreateUserWithCorrectData()","","Thu May 07 15:17:05 UTC 2026","passed","Thu May 07 15:17:06 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanCreateUserWithCorrectData"
"","11579","userCanNotDepositWithEmptyValuesTest()","","Thu May 07 15:12:22 UTC 2026","passed","Thu May 07 15:12:34 UTC 2026","","iteration2.ui.DepositUiTest","iteration2.ui.DepositUiTest","userCanNotDepositWithEmptyValuesTest"
"","506","userCanChangeNameTest(String) [3] name=Алсу Шараф","","Thu May 07 15:16:21 UTC 2026","failed","Thu May 07 15:16:21 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCanChangeNameTest"
"","13915","userCanNotTransferWithInvalidAmountTest()","","Thu May 07 15:14:22 UTC 2026","passed","Thu May 07 15:14:36 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithInvalidAmountTest"
"","12885","userCanNotTransferWithoutConfirmingTest()","","Thu May 07 15:14:09 UTC 2026","passed","Thu May 07 15:14:22 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithoutConfirmingTest"
"","1555","userCanTransferValueEqualToBalanceToAnotherUserAccountTest()","","Thu May 07 15:16:02 UTC 2026","passed","Thu May 07 15:16:04 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanTransferValueEqualToBalanceToAnotherUserAccountTest"
"","1445","userCanNotTransferInvalidAmountTest(double, String) [3] amount=-0.01, errorMessage=Transfer amount must be at least 0.01","","Thu May 07 15:16:11 UTC 2026","passed","Thu May 07 15:16:12 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferInvalidAmountTest"
